MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,6,69.30579531442663,10839,2,1,2,1,9,3,1,3,6,5,1997,1998,2,15,15,0,0.0,3,3,3,2,3,4,6,0.0,6,0.0,926.0,926.0,1,926,678,1604,0.0,0.0,2,1,3,3,7,1,1,3,2,1997.0,1,2.0,470.0,3,3,1,0,36,0,0,0,0,0,7,2008,1,1,181000.0
180,8,69.30579531442663,1890,1,1,1,1,11,3,5,5,4,7,1972,1972,2,6,6,0,0.0,3,2,2,2,3,2,2,495.0,6,0.0,135.0,630.0,2,630,0,630,1.0,0.0,1,0,1,3,3,1,0,0,0,0,0,0.0,0.0,0,0,1,88,0,0,0,0,0,0,6,2008,1,1,81000.0
60,6,69.30579531442663,10667,3,1,3,1,6,6,1,3,7,6,1996,1996,2,15,15,0,0.0,2,3,3,2,3,2,1,385.0,2,344.0,70.0,799.0,1,827,834,1661,1.0,0.0,2,1,3,2,6,1,1,3,2,1996.0,2,2.0,550.0,3,3,1,158,61,0,0,0,0,0,4,2009,7,1,212000.0
50,8,69.30579531442663,4400,1,1,1,1,18,3,1,2,6,8,1920,1950,2,14,14,0,0.0,3,3,1,4,3,4,6,0.0,6,0.0,648.0,648.0,3,734,384,1118,0.0,0.0,1,0,2,3,6,1,0,0,6,1990.0,3,2.0,440.0,3,3,1,0,0,0,0,0,0,0,10,2006,1,1,116000.0
45,8,69.30579531442663,6000,1,1,1,1,4,3,1,2,6,7,1926,2004,2,16,16,0,0.0,2,3,3,3,3,4,6,0.0,6,0.0,884.0,884.0,2,904,0,904,0.0,0.0,1,0,2,3,4,1,0,0,6,1926.0,3,1.0,180.0,3,3,1,0,0,105,0,0,0,0,1,2009,1,1,119000.0
30,6,69.30579531442663,4280,1,1,1,1,7,3,1,1,5,6,1913,2002,2,17,14,0,0.0,3,3,3,3,3,4,5,365.0,6,0.0,75.0,440.0,3,694,0,694,0.0,0.0,1,0,2,2,4,1,1,2,6,1990.0,3,1.0,352.0,2,3,2,0,0,34,0,0,2,0,3,2007,1,1,90350.0
50,6,69.30579531442663,12354,1,1,2,1,8,3,1,2,6,8,1920,2000,2,16,16,0,0.0,3,3,1,3,4,3,6,0.0,6,0.0,684.0,684.0,2,684,512,1196,0.0,0.0,1,0,3,2,7,1,0,0,6,2005.0,3,2.0,528.0,3,3,1,0,46,0,0,0,1,4,8,2009,8,1,110000.0
20,6,69.30579531442663,15431,1,1,1,1,16,3,1,1,10,5,2008,2008,4,15,15,5,200.0,1,3,3,1,3,1,1,1767.0,2,539.0,788.0,3094.0,1,2402,0,2402,1.0,0.0,2,0,2,1,10,1,2,2,2,2008.0,1,3.0,672.0,3,3,1,0,72,0,0,170,0,0,4,2009,1,1,555000.0
90,6,69.30579531442663,12108,1,1,1,1,8,3,3,1,4,4,1955,1955,2,15,15,2,270.0,3,3,2,3,3,4,2,133.0,6,0.0,1307.0,1440.0,3,1440,0,1440,0.0,0.0,2,0,4,4,8,1,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,9,2008,1,1,118000.0
50,8,69.30579531442663,6240,1,1,1,1,4,3,1,2,5,7,1930,1992,2,9,9,0,0.0,3,3,3,3,3,4,6,0.0,6,0.0,1078.0,1078.0,3,1128,445,1573,0.0,0.0,2,0,3,3,8,1,1,2,6,1930.0,3,2.0,360.0,3,3,2,0,0,0,0,0,0,0,6,2008,1,1,162900.0
120,6,69.30579531442663,3922,1,1,1,1,1,3,4,1,7,5,2006,2007,2,17,16,2,72.0,2,3,3,1,3,2,6,0.0,6,0.0,1258.0,1258.0,1,1258,0,1258,0.0,0.0,2,0,2,2,6,1,1,2,2,2007.0,1,3.0,648.0,3,3,1,144,16,0,0,0,0,0,6,2007,4,6,172500.0
60,6,69.30579531442663,8750,1,1,1,1,6,3,1,3,7,5,1994,1995,2,15,15,0,0.0,2,2,3,2,3,4,1,642.0,6,0.0,273.0,915.0,1,933,975,1908,1.0,0.0,2,1,4,2,8,1,1,3,2,1994.0,3,2.0,493.0,3,3,1,144,133,0,0,0,0,0,7,2008,1,1,210000.0
20,6,69.30579531442663,9855,1,1,2,1,8,3,1,1,6,5,1956,1956,4,16,16,0,0.0,3,3,2,3,3,4,6,0.0,6,0.0,1436.0,1436.0,4,1689,0,1689,0.0,0.0,1,0,3,3,7,1,1,2,2,1956.0,3,2.0,480.0,3,3,1,0,0,0,0,0,2,0,11,2009,5,1,127500.0
20,6,69.30579531442663,16492,2,1,2,1,13,7,1,1,6,6,1966,2002,2,4,11,0,0.0,2,3,2,3,3,4,2,247.0,4,713.0,557.0,1517.0,1,1888,0,1888,0.0,0.0,2,1,2,2,6,4,1,2,2,1966.0,1,2.0,578.0,3,3,1,0,0,0,0,0,0,0,6,2010,1,1,190000.0
60,6,69.30579531442663,11214,2,1,2,1,9,3,1,3,7,5,1998,1999,2,15,15,0,0.0,2,3,3,2,3,4,6,0.0,6,0.0,930.0,930.0,2,956,930,1886,0.0,0.0,2,1,4,2,10,1,1,3,2,1998.0,1,2.0,431.0,3,3,1,89,0,0,0,0,0,0,7,2006,1,1,199900.0
50,8,69.30579531442663,8600,1,2,1,1,10,3,1,2,6,6,1937,1950,2,9,9,0,0.0,3,3,1,3,3,4,6,0.0,6,0.0,780.0,780.0,3,780,596,1376,0.0,0.0,2,0,3,3,7,1,1,2,6,1937.0,3,1.0,198.0,3,3,3,0,0,0,0,0,0,0,6,2006,1,1,119500.0
50,8,69.30579531442663,6000,1,1,1,1,18,3,1,2,3,7,1948,2002,2,9,9,0,0.0,3,2,2,3,3,4,2,331.0,6,0.0,318.0,649.0,1,679,504,1183,0.0,0.0,1,1,2,3,6,1,0,0,6,1981.0,3,1.0,308.0,3,3,1,0,176,0,0,0,0,0,6,2007,1,1,120000.0
30,8,69.30579531442663,5684,1,1,1,1,18,3,1,1,6,8,1930,2005,4,16,16,0,0.0,3,3,1,3,3,4,6,0.0,6,0.0,813.0,813.0,1,813,0,813,0.0,0.0,1,0,2,2,5,1,0,0,6,1932.0,3,1.0,270.0,4,4,3,0,113,0,0,0,0,0,6,2006,1,1,110000.0
20,6,69.30579531442663,70761,2,4,1,2,5,3,1,1,7,5,1975,1975,2,11,11,0,0.0,3,3,2,2,3,1,2,655.0,6,0.0,878.0,1533.0,3,1533,0,1533,1.0,0.0,2,0,2,2,5,1,2,3,2,1975.0,3,2.0,576.0,3,3,1,200,54,0,0,0,0,0,12,2006,1,1,280000.0
60,6,69.30579531442663,9303,2,1,2,1,24,3,1,3,6,5,1996,1997,4,15,15,2,42.0,2,3,3,1,3,4,2,742.0,6,0.0,130.0,872.0,1,888,868,1756,1.0,0.0,2,1,3,3,7,1,0,0,2,1996.0,1,2.0,422.0,3,3,1,144,122,0,0,0,0,0,7,2007,1,1,204000.0
60,3,69.30579531442663,9000,1,1,1,1,22,3,1,3,8,5,2008,2008,2,15,15,0,0.0,2,3,3,2,3,4,6,0.0,6,0.0,768.0,768.0,1,786,804,1590,0.0,0.0,2,1,3,2,6,1,0,0,2,2008.0,2,2.0,676.0,3,3,1,0,30,0,0,0,0,0,6,2009,1,1,210000.0
90,6,69.30579531442663,9297,1,1,1,1,12,3,3,1,5,5,1976,1976,2,11,11,0,0.0,3,3,2,3,3,4,2,1606.0,6,0.0,122.0,1728.0,3,1728,0,1728,2.0,0.0,2,0,4,3,8,1,0,0,6,1976.0,3,2.0,560.0,3,3,1,0,0,0,0,0,0,0,7,2006,1,5,188000.0
20,6,69.30579531442663,9600,1,1,1,1,17,3,1,1,7,6,1973,1973,4,7,7,2,320.0,3,3,2,3,3,4,2,916.0,6,0.0,326.0,1242.0,4,1242,0,1242,0.0,0.0,1,1,3,3,6,1,1,3,2,1973.0,3,2.0,528.0,3,3,1,0,0,0,0,0,0,0,9,2007,1,1,175500.0
70,8,69.30579531442663,4571,1,1,1,1,18,3,1,3,5,5,1916,1950,2,1,1,0,0.0,3,3,1,3,3,4,6,0.0,6,0.0,624.0,624.0,4,624,720,1344,0.0,0.0,1,0,4,3,7,1,0,0,6,1916.0,3,3.0,513.0,4,4,1,0,0,96,0,0,0,0,5,2008,5,2,98000.0
20,6,69.30579531442663,53227,2,4,3,2,5,3,1,1,4,6,1954,1994,1,11,11,0,0.0,3,3,2,2,3,1,3,1116.0,6,0.0,248.0,1364.0,1,1663,0,1663,1.0,0.0,1,0,2,2,6,2,2,2,2,1954.0,1,2.0,529.0,3,3,1,224,137,0,0,0,0,0,3,2008,1,1,256000.0
70,8,69.30579531442663,5100,1,1,1,1,18,3,1,3,8,7,1925,1996,4,14,16,0,0.0,3,2,3,3,3,4,6,0.0,6,0.0,588.0,588.0,4,833,833,1666,0.0,0.0,1,0,3,2,7,1,1,2,6,1925.0,3,1.0,228.0,3,3,1,192,63,0,0,0,2,0,6,2008,1,1,161000.0
50,6,69.30579531442663,7015,2,2,2,1,4,3,1,2,5,4,1950,1950,2,9,9,1,161.0,3,3,2,3,3,4,5,185.0,6,0.0,524.0,709.0,3,979,224,1203,1.0,0.0,1,0,3,2,5,1,1,3,6,1950.0,3,1.0,352.0,3,3,1,0,0,248,0,0,0,0,7,2009,1,1,110000.0
60,3,69.30579531442663,8004,2,1,1,1,22,5,1,3,8,5,2009,2009,2,15,15,5,110.0,2,3,3,2,3,4,1,544.0,6,0.0,288.0,832.0,1,832,1103,1935,1.0,0.0,2,1,3,3,8,1,0,0,4,2009.0,1,2.0,552.0,3,3,1,0,150,0,0,0,0,0,12,2009,4,6,263435.0
70,6,69.30579531442663,7200,1,1,1,1,19,2,1,3,7,9,1936,2007,2,16,16,0,0.0,2,2,3,2,2,4,2,350.0,3,210.0,0.0,560.0,1,575,560,1135,1.0,0.0,1,0,3,2,6,1,0,0,6,1971.0,2,2.0,576.0,3,3,1,256,0,0,0,0,2,0,4,2009,1,1,155000.0
20,6,69.30579531442663,8281,2,1,1,1,20,3,1,1,5,5,1965,1965,2,9,9,0,0.0,3,3,2,3,3,4,4,553.0,3,311.0,0.0,864.0,2,864,0,864,0.0,0.0,1,0,3,3,5,1,1,5,6,1965.0,3,1.0,360.0,3,3,1,0,0,236,0,0,3,0,12,2009,1,1,62383.0
70,6,69.30579531442663,11988,2,3,1,2,7,3,1,3,6,7,1934,1995,4,14,14,0,0.0,3,3,2,3,3,4,5,326.0,6,0.0,389.0,715.0,4,849,811,1660,0.0,0.0,1,1,3,3,6,1,1,2,6,1939.0,3,1.0,240.0,3,3,1,0,0,0,0,0,0,0,8,2008,1,1,188700.0
20,6,69.30579531442663,8430,1,3,1,2,6,3,1,1,5,5,1978,1978,2,7,7,2,136.0,3,3,2,2,3,4,4,616.0,6,0.0,424.0,1040.0,3,1040,0,1040,0.0,0.0,2,0,3,3,5,1,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,8,2009,1,1,124000.0
120,8,69.30579531442663,3072,1,1,1,1,1,3,4,1,7,5,2004,2004,4,15,15,2,18.0,2,3,3,2,3,4,6,0.0,6,0.0,1375.0,1375.0,1,1414,0,1414,0.0,0.0,2,0,2,2,6,1,1,3,2,2004.0,1,2.0,398.0,3,3,1,144,20,0,0,0,0,0,5,2006,1,1,178740.0
20,6,69.30579531442663,10628,1,1,1,1,13,3,1,1,7,5,1970,1970,1,11,11,0,0.0,3,2,2,3,2,1,1,778.0,6,0.0,499.0,1277.0,3,1277,0,1277,1.0,0.0,1,0,2,3,5,1,1,5,2,1970.0,3,2.0,526.0,3,3,1,0,0,0,0,176,3,0,4,2007,1,1,167000.0
70,6,69.30579531442663,9480,1,1,1,1,13,1,1,3,5,7,1942,1995,2,9,9,5,224.0,3,3,2,3,3,4,5,386.0,6,0.0,342.0,728.0,1,888,756,1644,0.0,0.0,1,1,3,2,7,1,2,2,2,1942.0,3,1.0,312.0,3,3,1,168,0,0,0,0,0,0,6,2007,1,1,146500.0
20,6,69.30579531442663,11428,2,1,1,1,16,3,1,1,8,5,2006,2006,2,15,15,5,248.0,2,3,3,2,3,4,6,0.0,6,0.0,1626.0,1626.0,1,1634,0,1634,0.0,0.0,2,0,3,2,7,1,1,2,2,2006.0,2,3.0,866.0,3,3,1,0,44,0,0,0,0,0,5,2007,1,1,250000.0
60,6,69.30579531442663,9291,2,1,2,1,21,8,1,3,6,5,1993,1993,2,7,7,2,120.0,2,3,3,2,3,4,1,426.0,6,0.0,406.0,832.0,1,832,878,1710,0.0,0.0,2,1,3,2,7,1,0,0,2,1993.0,2,2.0,506.0,3,3,1,144,70,0,0,0,0,0,6,2008,1,1,187000.0
120,6,69.30579531442663,6820,2,1,2,1,23,3,4,1,8,5,1985,1985,2,7,7,0,0.0,2,3,3,2,3,2,1,368.0,3,1120.0,0.0,1488.0,3,1502,0,1502,1.0,0.0,1,1,1,2,4,1,0,0,2,1985.0,2,2.0,528.0,3,3,1,0,54,0,0,140,0,0,6,2010,1,1,212000.0
60,6,69.30579531442663,11952,1,1,1,1,17,7,1,3,7,6,1977,1977,5,17,11,0,0.0,3,3,2,2,3,4,6,0.0,6,0.0,808.0,808.0,3,1161,808,1969,0.0,0.0,2,1,3,3,8,1,1,2,2,1977.0,2,2.0,534.0,3,3,1,0,0,0,0,276,0,0,11,2007,1,1,190000.0
180,8,69.30579531442663,3675,1,1,1,1,8,3,4,6,6,5,2005,2005,2,15,15,2,80.0,3,3,3,2,3,1,1,459.0,6,0.0,88.0,547.0,1,1072,0,1072,1.0,0.0,1,0,2,3,5,1,0,0,3,2005.0,2,2.0,525.0,3,3,1,0,28,0,0,0,0,0,6,2008,1,1,148000.0
20,6,69.30579531442663,14977,2,1,1,1,16,3,1,1,8,5,2006,2007,2,15,15,2,304.0,2,3,3,1,3,1,1,1350.0,6,0.0,626.0,1976.0,1,1976,0,1976,1.0,0.0,2,0,2,2,7,1,1,1,2,2006.0,2,3.0,908.0,3,3,1,250,63,0,0,0,0,0,7,2007,4,6,440000.0
120,6,69.30579531442663,5330,1,1,1,1,23,3,4,1,8,5,2000,2000,2,6,6,0,0.0,2,3,3,2,3,2,1,1196.0,6,0.0,298.0,1494.0,1,1652,0,1652,1.0,0.0,2,0,2,1,6,1,0,0,2,2000.0,2,2.0,499.0,3,3,1,96,48,0,0,0,0,0,8,2007,1,1,251000.0
20,6,69.30579531442663,8480,1,1,2,1,20,3,1,1,5,6,1963,1963,4,7,7,0,0.0,3,3,2,3,3,4,1,630.0,6,0.0,340.0,970.0,3,970,0,970,1.0,0.0,1,0,2,3,5,1,0,0,6,1996.0,3,2.0,624.0,3,3,1,0,24,0,0,192,0,0,7,2007,1,1,132500.0
20,6,69.30579531442663,13125,1,1,1,2,6,3,1,1,6,5,1997,1998,2,15,15,2,215.0,3,3,3,2,3,1,1,994.0,6,0.0,484.0,1478.0,1,1493,0,1493,1.0,0.0,2,0,3,2,7,1,1,3,2,1997.0,1,2.0,508.0,3,3,1,140,39,0,0,0,0,0,4,2008,1,1,208900.0
60,6,69.30579531442663,13693,1,1,1,1,16,3,1,3,9,5,2006,2006,4,15,15,2,772.0,1,3,3,2,3,2,6,0.0,6,0.0,2153.0,2153.0,1,2069,574,2643,0.0,0.0,2,1,3,1,9,1,1,2,4,2006.0,1,3.0,694.0,3,3,1,414,84,0,0,0,0,0,3,2007,1,1,380000.0
20,6,69.30579531442663,10637,1,1,1,1,6,3,1,1,8,5,2007,2008,4,15,15,5,336.0,2,3,3,1,3,1,1,1288.0,6,0.0,417.0,1705.0,1,1718,0,1718,1.0,0.0,2,0,3,2,7,1,1,2,2,2007.0,2,3.0,826.0,3,3,1,208,44,0,0,0,0,0,9,2009,1,1,297000.0
30,8,69.30579531442663,5925,1,2,1,1,18,3,1,1,4,7,1937,2000,4,14,14,1,435.0,3,3,1,4,3,4,4,168.0,6,0.0,739.0,907.0,3,1131,0,1131,0.0,0.0,1,0,2,3,7,1,0,0,6,1995.0,3,2.0,672.0,3,3,1,0,72,0,0,0,2,0,3,2007,1,4,89471.0
20,6,69.30579531442663,16033,2,1,4,1,16,3,1,1,9,5,2004,2005,4,15,15,2,378.0,2,3,3,1,3,1,1,1261.0,6,0.0,572.0,1833.0,1,1850,0,1850,1.0,0.0,2,0,3,2,8,1,1,2,2,2004.0,1,3.0,772.0,3,3,1,519,112,0,0,0,0,0,3,2006,1,1,326000.0
20,6,69.30579531442663,11846,2,3,1,1,16,3,1,1,9,5,2003,2004,4,15,15,2,562.0,2,3,3,1,3,1,1,1567.0,6,0.0,225.0,1792.0,1,1792,0,1792,1.0,0.0,2,0,2,1,6,1,1,2,2,2003.0,1,3.0,874.0,3,3,1,206,49,0,0,0,0,0,8,2006,1,1,374000.0
70,8,69.30579531442663,2500,1,1,2,1,18,3,1,3,7,8,1915,2005,2,14,14,0,0.0,2,3,3,3,3,4,2,299.0,6,0.0,611.0,910.0,1,916,910,1826,1.0,0.0,1,1,4,1,7,3,1,2,2,1915.0,3,1.0,164.0,4,4,1,0,0,0,0,0,0,0,6,2009,1,1,155000.0
120,8,69.30579531442663,4500,1,1,4,1,12,3,5,1,6,5,1998,1998,4,15,15,2,116.0,3,3,3,1,3,4,1,897.0,6,0.0,319.0,1216.0,1,1216,0,1216,1.0,0.0,2,0,2,3,5,1,0,0,2,1998.0,3,2.0,402.0,3,3,1,0,125,0,0,0,0,0,5,2006,1,1,164000.0
20,6,69.30579531442663,7758,2,1,2,1,20,3,1,1,5,7,1962,2001,2,7,11,0,0.0,3,2,2,3,3,4,2,588.0,6,0.0,411.0,999.0,2,999,0,999,1.0,0.0,1,0,3,2,6,1,0,0,6,1963.0,3,1.0,264.0,3,3,1,0,132,0,0,0,0,0,3,2007,1,1,132500.0
20,6,69.30579531442663,9600,1,1,1,1,13,3,1,1,5,7,1950,2007,2,9,9,0,0.0,2,3,2,3,3,4,2,607.0,6,0.0,506.0,1113.0,2,1113,0,1113,0.0,0.0,1,0,3,2,5,1,1,2,2,1950.0,3,1.0,264.0,3,3,1,0,80,120,0,0,0,0,7,2009,1,1,147000.0
20,6,69.30579531442663,10289,1,1,1,1,13,3,1,1,5,7,1965,1965,4,9,9,2,168.0,3,3,2,3,3,4,2,836.0,6,0.0,237.0,1073.0,3,1073,0,1073,1.0,0.0,1,1,3,3,6,1,0,0,2,1965.0,2,2.0,515.0,3,3,1,0,0,0,0,0,0,0,6,2007,1,1,156000.0
20,6,69.30579531442663,12243,2,1,1,1,17,3,1,1,5,6,1971,1971,2,11,11,0,0.0,3,3,2,2,3,2,2,998.0,6,0.0,486.0,1484.0,2,1484,0,1484,0.0,0.0,2,0,3,3,7,1,1,3,2,1971.0,3,2.0,487.0,3,3,1,224,0,0,0,180,0,0,2,2007,1,1,175000.0
190,6,69.30579531442663,10800,1,1,2,1,18,3,2,2,5,4,1900,1970,2,16,16,0,0.0,3,4,2,3,4,4,3,664.0,6,0.0,290.0,954.0,3,1766,648,2414,0.0,0.0,2,0,3,3,10,4,1,2,2,1970.0,3,2.0,520.0,3,4,3,142,0,0,0,0,0,0,5,2006,9,1,160000.0
180,8,69.30579531442663,1526,1,1,1,1,11,3,5,5,4,8,1970,2002,2,6,6,0,0.0,3,2,2,2,3,2,1,515.0,6,0.0,115.0,630.0,3,630,0,630,1.0,0.0,1,0,1,2,3,1,0,0,2,1970.0,3,1.0,286.0,3,3,1,0,0,0,0,0,0,0,5,2009,1,1,86000.0
160,8,69.30579531442663,2665,1,1,1,1,11,3,4,3,5,6,1976,1976,2,6,6,0,0.0,3,3,3,2,3,3,6,0.0,6,0.0,264.0,264.0,3,616,688,1304,0.0,0.0,1,1,3,3,4,1,1,2,4,1976.0,1,1.0,336.0,3,3,1,141,24,0,0,0,0,0,6,2008,1,1,115000.0
50,6,69.30579531442663,9490,1,1,1,1,13,1,1,2,6,7,1941,1950,2,16,16,0,0.0,3,3,2,3,3,4,3,403.0,4,165.0,238.0,806.0,3,958,620,1578,1.0,0.0,1,0,3,4,5,1,2,3,2,1941.0,3,1.0,240.0,3,3,1,0,0,32,0,0,2,0,8,2006,1,1,133000.0
60,6,69.30579531442663,15578,2,1,2,1,9,3,1,3,6,5,2006,2006,2,15,15,0,0.0,2,3,3,2,3,4,6,0.0,6,0.0,728.0,728.0,2,728,728,1456,0.0,0.0,2,1,3,3,8,1,0,0,2,2006.0,2,2.0,429.0,3,3,1,0,0,0,0,0,0,0,5,2006,4,6,172785.0
20,6,69.30579531442663,7931,1,1,1,1,13,3,1,1,5,6,1960,1960,2,4,16,0,0.0,3,3,2,3,3,4,3,374.0,5,532.0,363.0,1269.0,3,1269,0,1269,0.0,0.0,1,1,3,3,6,1,1,4,6,1964.0,3,1.0,308.0,3,3,1,0,0,0,0,0,0,0,6,2008,1,1,155000.0
30,8,69.30579531442663,5784,1,1,1,1,18,1,1,1,5,8,1938,1996,2,9,9,0,0.0,3,3,1,4,3,4,6,0.0,6,0.0,190.0,190.0,2,886,0,886,0.0,0.0,1,0,2,3,4,1,0,0,2,1938.0,3,1.0,273.0,3,3,1,144,20,80,0,0,0,0,12,2009,1,1,91300.0
30,9,69.30579531442663,7879,1,1,1,1,10,3,1,1,4,5,1920,1950,2,16,16,0,0.0,3,3,2,3,3,4,4,495.0,6,0.0,225.0,720.0,3,720,0,720,0.0,0.0,1,0,2,3,4,1,0,0,0,0,0,0.0,0.0,0,0,3,0,523,115,0,0,3,0,11,2009,1,2,34900.0
20,6,69.30579531442663,12692,2,1,1,1,14,3,1,1,8,5,1992,1993,4,4,4,0,0.0,2,3,3,2,3,4,1,1231.0,6,0.0,1969.0,3200.0,1,3228,0,3228,1.0,0.0,3,0,4,2,10,1,1,2,2,1992.0,2,2.0,546.0,3,3,1,264,75,291,0,0,0,0,5,2007,1,1,430000.0
50,6,69.30579531442663,9120,1,1,1,1,4,3,1,2,7,6,1925,1950,2,16,16,0,0.0,3,2,3,3,3,4,4,329.0,6,0.0,697.0,1026.0,1,1133,687,1820,1.0,0.0,2,0,4,3,8,1,0,0,6,1925.0,3,1.0,240.0,3,3,3,0,100,0,0,0,1,0,6,2008,1,1,184000.0
20,6,69.30579531442663,7800,1,1,1,1,20,3,1,1,5,7,1967,2004,4,7,7,2,89.0,3,3,3,3,3,4,2,450.0,6,0.0,414.0,864.0,1,899,0,899,0.0,0.0,1,0,3,2,5,1,0,0,2,1967.0,1,1.0,288.0,3,3,1,64,0,0,0,0,2,0,6,2009,1,1,130000.0
20,6,69.30579531442663,7535,2,1,1,1,13,3,1,1,5,7,1958,1985,2,9,9,0,0.0,3,3,2,3,3,4,3,111.0,5,279.0,522.0,912.0,4,912,0,912,0.0,1.0,1,0,2,3,5,1,0,0,2,1958.0,1,1.0,297.0,3,3,1,12,285,0,0,0,4,4,6,2007,1,1,120000.0
160,8,69.30579531442663,1890,1,1,1,1,3,3,5,3,6,5,1973,1973,2,7,7,2,285.0,3,3,2,3,3,4,3,356.0,6,0.0,316.0,672.0,3,672,546,1218,0.0,0.0,1,1,3,3,7,1,0,0,6,1973.0,3,1.0,264.0,3,3,1,144,28,0,0,0,0,0,5,2007,1,1,113000.0
60,3,69.30579531442663,9803,1,1,1,1,22,3,1,3,7,5,2005,2005,2,15,15,0,0.0,2,3,3,2,3,4,1,400.0,6,0.0,466.0,866.0,2,866,902,1768,0.0,0.0,2,1,3,2,7,1,0,0,2,2005.0,2,2.0,603.0,3,3,1,0,108,0,0,0,0,0,2,2008,1,1,226700.0
20,6,69.30579531442663,9170,1,1,2,1,8,2,1,1,5,7,1965,1965,4,9,9,0,0.0,3,3,2,3,3,4,2,698.0,1,96.0,420.0,1214.0,1,1214,0,1214,1.0,0.0,1,0,2,3,6,1,0,0,6,1965.0,3,2.0,461.0,4,4,1,0,0,184,0,0,1,4,4,2007,1,1,140000.0
20,6,69.30579531442663,15602,2,1,1,1,7,3,1,1,7,8,1959,1997,2,4,16,0,0.0,3,3,2,3,3,4,2,1247.0,6,0.0,254.0,1501.0,3,1801,0,1801,1.0,0.0,2,0,1,3,6,1,2,3,2,1959.0,1,2.0,484.0,3,3,1,0,54,0,0,161,3,0,3,2010,1,1,289000.0
160,6,69.30579531442663,2308,1,1,1,1,15,3,4,3,6,5,1974,1974,2,11,3,0,0.0,3,3,2,3,3,4,2,257.0,4,495.0,103.0,855.0,3,855,467,1322,0.0,1.0,2,1,3,3,6,1,1,4,2,1974.0,3,2.0,440.0,3,3,1,260,0,0,0,0,0,0,6,2009,1,1,147000.0
90,8,69.30579531442663,7596,1,1,1,1,18,1,3,3,5,5,1952,1952,4,16,16,2,360.0,3,3,2,3,3,4,6,0.0,6,0.0,960.0,960.0,2,960,1000,1960,0.0,0.0,2,0,4,3,10,1,0,0,6,1952.0,3,2.0,400.0,3,3,3,0,0,0,0,0,0,0,7,2009,5,1,124500.0
60,6,69.30579531442663,9554,2,1,1,1,21,3,1,3,8,5,1993,1994,2,15,15,2,125.0,2,3,3,2,3,4,1,380.0,6,0.0,397.0,777.0,1,1065,846,1911,0.0,0.0,2,1,3,2,8,1,1,3,2,1993.0,2,2.0,471.0,3,3,1,182,81,0,0,0,0,0,9,2006,1,1,215000.0
20,3,69.30579531442663,7862,2,1,1,1,22,3,1,1,6,5,2009,2009,2,15,15,0,0.0,2,3,3,2,3,4,1,27.0,6,0.0,1191.0,1218.0,1,1218,0,1218,0.0,0.0,2,0,2,2,4,1,0,0,2,2009.0,1,2.0,676.0,3,3,1,0,102,0,0,0,0,0,9,2009,4,6,208300.0
70,8,69.30579531442663,9600,1,1,1,1,18,3,1,3,7,9,1928,2005,3,9,9,0,0.0,3,1,1,3,3,4,4,141.0,6,0.0,548.0,689.0,1,689,689,1378,0.0,0.0,2,0,3,2,7,1,1,2,6,1928.0,3,2.0,360.0,3,3,3,0,0,116,0,0,0,0,10,2008,1,1,161000.0
20,6,69.30579531442663,9600,1,1,2,1,13,3,1,1,5,6,1959,1959,2,9,9,2,132.0,3,3,2,3,3,4,2,991.0,6,0.0,50.0,1041.0,1,1041,0,1041,1.0,0.0,1,0,3,3,6,1,0,0,2,1959.0,2,1.0,270.0,3,3,1,224,88,0,0,0,2,0,7,2009,1,1,124500.0
20,6,69.30579531442663,14559,1,1,1,1,13,3,1,1,5,7,1951,2000,4,16,16,1,70.0,2,3,2,3,3,4,3,650.0,4,180.0,178.0,1008.0,1,1363,0,1363,1.0,0.0,1,0,2,3,6,2,2,3,5,1951.0,3,1.0,288.0,3,3,1,324,42,0,0,168,0,4,6,2009,1,1,164900.0
120,6,69.30579531442663,6792,2,1,1,1,16,3,4,1,7,5,2005,2006,2,15,15,5,94.0,2,3,3,2,3,4,6,0.0,6,0.0,1368.0,1368.0,1,1368,0,1368,0.0,0.0,2,0,2,2,6,1,1,2,2,2005.0,2,2.0,474.0,3,3,1,132,35,0,0,0,0,0,3,2006,4,6,202665.0
